event_id,timestamp,session_id,source_ip,destination_asset,protocol,port,action,bytes_out_mb,connection_count,unusual_protocol
FW_0587,2026-08-22 18:05:00,VPN_1647,10.20.1.29,OT_09,HTTPS,443,ALLOW,2.65,7,0
FW_1395,2026-08-22 18:37:00,VPN_1647,10.20.1.29,OT_09,HTTPS,443,ALLOW,2.68,9,0
FW_1377,2026-08-22 19:35:00,VPN_0851,10.20.2.102,OT_12,MODBUS,502,ALLOW,12.99,7,0
FW_1005,2026-08-22 19:47:00,VPN_0126,10.20.9.187,OT_13,MODBUS,502,ALLOW,2.2,5,0
FW_0633,2026-08-22 20:16:00,VPN_1127,10.20.4.101,OT_13,MODBUS,502,ALLOW,2.97,5,0
FW_0276,2026-08-22 20:29:00,VPN_1723,10.20.12.126,OT_13,HTTPS,443,ALLOW,2.1,12,0
FW_1081,2026-08-22 20:44:00,VPN_1847,10.20.11.129,OT_02,HTTPS,443,ALLOW,0.81,8,0
FW_1043,2026-08-22 20:58:00,VPN_1127,10.20.4.101,OT_13,MODBUS,502,ALLOW,3.88,7,0
FW_0147,2026-08-22 21:14:00,VPN_0572,10.20.6.81,OT_10,HTTPS,443,ALLOW,7.99,10,0
FW_1387,2026-08-22 21:46:00,VPN_0824,10.20.8.109,OT_13,RDP,3389,ALLOW,2.69,5,0
FW_1121,2026-08-22 22:36:00,VPN_0221,10.20.3.17,OT_06,HTTPS,443,ALLOW,2.91,3,0
FW_1477,2026-08-22 22:36:00,VPN_1510,198.51.100.241,OT_10,HTTPS,443,ALLOW,4.36,34,0
FW_1018,2026-08-22 22:44:00,VPN_0221,10.20.3.17,OT_06,SSH,22,ALLOW,3.3,7,0
FW_0327,2026-08-22 22:47:00,VPN_0251,10.20.2.48,OT_15,MODBUS,502,ALLOW,7.02,14,0
FW_0648,2026-08-22 23:06:00,VPN_0447,10.20.3.131,OT_01,RDP,3389,ALLOW,3.11,8,0
FW_0350,2026-08-22 23:36:00,VPN_0248,10.20.10.43,OT_09,MODBUS,502,ALLOW,1.06,9,0
FW_0735,2026-08-22 23:53:00,VPN_1796,10.20.9.246,OT_05,MODBUS,502,ALLOW,1.81,9,0
FW_0097,2026-08-23 00:16:00,VPN_1796,10.20.9.246,OT_05,HTTPS,443,ALLOW,2.96,6,0
FW_0192,2026-08-23 00:31:00,VPN_1481,10.20.8.210,OT_04,MODBUS,502,ALLOW,0.93,12,0
FW_1033,2026-08-23 00:44:00,VPN_1286,10.20.10.13,OT_10,HTTPS,443,ALLOW,4.15,6,0
FW_1392,2026-08-23 00:46:00,VPN_0010,10.20.1.209,OT_14,HTTPS,443,ALLOW,3.01,6,0
FW_0879,2026-08-23 01:09:00,VPN_0450,10.20.2.121,OT_14,MODBUS,502,ALLOW,2.68,3,0
FW_1526,2026-08-23 01:54:00,VPN_0450,10.20.2.121,OT_14,MODBUS,502,ALLOW,9.36,3,0
FW_1552,2026-08-23 01:57:00,VPN_0129,10.20.6.3,OT_11,HTTPS,443,ALLOW,10.42,7,0
FW_0998,2026-08-23 02:22:00,VPN_1466,10.20.4.192,OT_12,RDP,3389,ALLOW,10.87,13,0
FW_1726,2026-08-23 02:23:00,VPN_0450,10.20.2.121,OT_14,MODBUS,502,ALLOW,2.69,7,0
FW_0155,2026-08-23 03:23:00,VPN_0006,10.20.2.155,OT_13,MODBUS,502,ALLOW,11.18,7,0
FW_0381,2026-08-23 03:43:00,VPN_1466,10.20.4.192,OT_12,MODBUS,502,ALLOW,3.38,5,0
FW_0840,2026-08-23 03:49:00,VPN_1056,10.20.3.171,OT_08,MODBUS,502,ALLOW,7.68,10,0
FW_1868,2026-08-23 03:58:00,VPN_0098,10.20.10.150,OT_07,HTTPS,443,ALLOW,1.29,13,0
FW_0618,2026-08-23 04:03:00,VPN_0098,10.20.10.150,OT_07,MODBUS,502,ALLOW,8.39,9,0
FW_1529,2026-08-23 04:06:00,VPN_1374,10.20.12.48,OT_09,HTTPS,443,ALLOW,1.09,10,0
FW_0274,2026-08-23 04:33:00,VPN_0518,10.20.1.243,OT_07,HTTPS,443,ALLOW,1.45,9,0
FW_1026,2026-08-23 04:43:00,VPN_0518,10.20.1.243,OT_07,MODBUS,502,ALLOW,0.47,7,0
FW_0224,2026-08-23 04:50:00,VPN_1056,10.20.3.171,OT_08,HTTPS,443,ALLOW,1.82,8,0
FW_0935,2026-08-23 05:46:00,VPN_0227,10.20.2.93,OT_06,MODBUS,502,ALLOW,2.53,7,0
FW_0746,2026-08-23 07:01:00,VPN_1048,10.20.11.62,OT_06,HTTPS,443,ALLOW,3.42,5,0
FW_0112,2026-08-23 07:47:00,VPN_0852,198.51.100.30,OT_15,MODBUS,502,ALLOW,27.48,41,0
FW_0136,2026-08-23 07:48:00,VPN_1509,10.20.1.209,OT_03,MODBUS,502,ALLOW,5.74,9,0
FW_1611,2026-08-23 07:52:00,VPN_0938,198.51.100.26,OT_02,HTTPS,443,ALLOW,3.34,36,0
FW_0260,2026-08-23 08:09:00,VPN_0852,198.51.100.30,OT_15,MODBUS,502,ALLOW,33.48,30,0
FW_1501,2026-08-23 10:10:00,VPN_1077,10.20.6.107,OT_02,SSH,22,ALLOW,1.65,5,0
FW_0669,2026-08-23 12:31:00,VPN_1026,10.20.9.196,OT_02,SSH,22,ALLOW,8.1,10,0
FW_0549,2026-08-23 13:33:00,VPN_1911,10.20.10.139,OT_06,SSH,22,ALLOW,6.18,9,0
FW_1185,2026-08-23 13:53:00,VPN_1911,10.20.10.139,OT_06,HTTPS,443,ALLOW,14.42,4,0
FW_1463,2026-08-23 14:49:00,VPN_1911,10.20.10.139,OT_06,SSH,22,ALLOW,3.51,6,0
FW_0709,2026-08-23 15:09:00,VPN_1831,10.20.11.39,OT_03,HTTPS,443,ALLOW,1.59,5,0
FW_0081,2026-08-23 15:17:00,VPN_1831,10.20.11.39,OT_03,RDP,3389,ALLOW,1.36,9,0
FW_1743,2026-08-23 16:57:00,VPN_1767,10.20.12.6,OT_07,MODBUS,502,ALLOW,2.29,8,0
FW_0942,2026-08-23 17:46:00,VPN_1531,10.20.5.38,OT_07,RDP,3389,ALLOW,2.44,11,0
FW_0480,2026-08-23 17:48:00,VPN_1803,10.20.6.99,OT_05,SSH,22,ALLOW,7.82,8,0
FW_1456,2026-08-23 18:00:00,VPN_1531,10.20.5.38,OT_07,SSH,22,ALLOW,8.1,3,0
FW_1756,2026-08-23 18:31:00,VPN_1805,10.20.10.162,OT_10,MODBUS,502,ALLOW,1.34,8,0
FW_1860,2026-08-23 18:35:00,VPN_0336,10.20.3.46,OT_07,HTTPS,443,ALLOW,8.96,8,0
FW_1666,2026-08-23 19:07:00,VPN_1986,10.20.11.13,OT_01,MODBUS,502,ALLOW,4.0,9,0
FW_1214,2026-08-23 19:18:00,VPN_1805,10.20.10.162,OT_10,MODBUS,502,ALLOW,5.79,8,0
FW_1765,2026-08-23 19:20:00,VPN_1755,10.20.8.93,OT_12,MODBUS,502,ALLOW,2.71,11,0
FW_1157,2026-08-23 19:57:00,VPN_1393,10.20.8.194,OT_14,SSH,22,ALLOW,4.14,3,0
FW_1622,2026-08-23 19:59:00,VPN_1393,10.20.8.194,OT_14,RDP,3389,ALLOW,2.36,3,0
FW_0005,2026-08-23 20:57:00,VPN_1013,10.20.11.97,OT_01,HTTPS,443,ALLOW,1.9,9,0
FW_1767,2026-08-23 21:04:00,VPN_1959,198.51.100.23,OT_05,SMB,445,DENY,43.0,43,1
FW_1041,2026-08-23 21:46:00,VPN_1936,10.20.4.100,OT_04,HTTPS,443,ALLOW,5.84,8,0
FW_0358,2026-08-23 21:53:00,VPN_1227,10.20.3.208,OT_09,MODBUS,502,ALLOW,6.77,6,0
FW_1423,2026-08-23 22:01:00,VPN_1936,10.20.4.100,OT_04,MODBUS,502,ALLOW,2.7,4,0
FW_1837,2026-08-23 22:39:00,VPN_1785,10.20.3.191,OT_13,RDP,3389,ALLOW,13.4,14,0
FW_0561,2026-08-23 22:57:00,VPN_1227,10.20.3.208,OT_09,MODBUS,502,ALLOW,4.78,12,0
FW_0130,2026-08-23 23:10:00,VPN_1251,10.20.6.50,OT_13,MODBUS,502,ALLOW,14.38,5,0
FW_1751,2026-08-23 23:23:00,VPN_1251,10.20.6.50,OT_13,HTTPS,443,ALLOW,9.77,8,0
FW_1445,2026-08-24 00:30:00,VPN_0214,10.20.11.114,OT_13,MODBUS,502,ALLOW,3.79,10,0
FW_1237,2026-08-24 02:36:00,VPN_0050,10.20.11.105,OT_06,HTTPS,443,ALLOW,2.92,7,0
FW_0366,2026-08-24 02:51:00,VPN_0611,10.20.9.177,OT_01,MODBUS,502,ALLOW,3.39,5,0
FW_0744,2026-08-24 03:46:00,VPN_0670,10.20.10.63,OT_07,HTTPS,443,ALLOW,10.65,6,0
FW_0696,2026-08-24 04:40:00,VPN_0299,10.20.6.50,OT_12,SSH,22,ALLOW,7.38,7,0
FW_0483,2026-08-24 05:08:00,VPN_0670,10.20.10.63,OT_07,RDP,3389,ALLOW,6.65,8,0
FW_1729,2026-08-24 06:09:00,VPN_1281,10.20.6.75,OT_08,HTTPS,443,ALLOW,12.57,10,0
FW_0085,2026-08-24 06:33:00,VPN_0439,10.20.8.47,OT_01,HTTPS,443,ALLOW,2.12,5,0
FW_1595,2026-08-24 06:36:00,VPN_0631,10.20.1.247,OT_15,HTTPS,443,ALLOW,0.97,10,0
FW_1316,2026-08-24 06:51:00,VPN_1281,10.20.6.75,OT_08,MODBUS,502,ALLOW,4.57,5,0
FW_0927,2026-08-24 06:56:00,VPN_1281,10.20.6.75,OT_08,MODBUS,502,ALLOW,12.6,12,0
FW_1955,2026-08-24 07:15:00,VPN_1594,10.20.12.122,OT_02,HTTPS,443,ALLOW,2.44,9,0
FW_1082,2026-08-24 07:49:00,VPN_0375,10.20.1.175,OT_14,MODBUS,502,ALLOW,4.73,16,0
FW_0535,2026-08-24 08:02:00,VPN_0375,10.20.1.175,OT_14,RDP,3389,ALLOW,1.62,5,0
FW_0021,2026-08-24 08:27:00,VPN_0375,10.20.1.175,OT_14,HTTPS,443,ALLOW,10.01,5,0
FW_1643,2026-08-24 08:27:00,VPN_1206,10.20.11.209,OT_15,MODBUS,502,ALLOW,0.68,7,0
FW_1009,2026-08-24 08:49:00,VPN_1252,10.20.9.126,OT_02,MODBUS,502,ALLOW,152.16,34,0
FW_0055,2026-08-24 09:23:00,VPN_0817,10.20.3.185,OT_08,TELNET,23,ALLOW,3.03,6,1
FW_1315,2026-08-24 09:47:00,VPN_0821,10.20.8.46,OT_09,RDP,3389,ALLOW,3.7,7,0
FW_1480,2026-08-24 09:53:00,VPN_0821,10.20.8.46,OT_09,HTTPS,443,ALLOW,4.75,6,0
FW_0987,2026-08-24 10:21:00,VPN_1983,10.20.1.11,OT_12,MODBUS,502,ALLOW,9.66,8,0
FW_1886,2026-08-24 10:21:00,VPN_0821,10.20.8.46,OT_09,HTTPS,443,ALLOW,7.1,8,0
FW_0666,2026-08-24 10:39:00,VPN_1821,10.20.4.85,OT_13,RDP,3389,ALLOW,6.85,5,0
FW_0572,2026-08-24 12:01:00,VPN_1211,198.51.100.68,OT_12,MODBUS,502,ALLOW,41.35,40,0
FW_0091,2026-08-24 12:06:00,VPN_0656,10.20.3.94,OT_02,MODBUS,502,ALLOW,13.65,10,0
FW_1758,2026-08-24 12:09:00,VPN_0672,10.20.8.193,OT_01,MODBUS,502,ALLOW,1.69,7,0
FW_1601,2026-08-24 12:25:00,VPN_0330,10.20.1.77,OT_02,HTTPS,443,ALLOW,8.91,8,0
FW_1282,2026-08-24 13:00:00,VPN_1260,10.20.5.135,OT_07,HTTPS,443,ALLOW,3.17,11,0
FW_1517,2026-08-24 13:05:00,VPN_1260,10.20.5.135,OT_07,MODBUS,502,ALLOW,8.83,9,0
FW_0578,2026-08-24 14:04:00,VPN_1491,10.20.11.92,OT_05,HTTPS,443,ALLOW,7.38,9,0
FW_0251,2026-08-24 15:48:00,VPN_0819,10.20.8.152,OT_14,MODBUS,502,ALLOW,3.6,6,0
FW_1759,2026-08-24 15:53:00,VPN_0819,10.20.8.152,OT_14,MODBUS,502,ALLOW,3.22,3,0
FW_0496,2026-08-24 15:56:00,VPN_0776,10.20.4.62,OT_03,HTTPS,443,ALLOW,13.53,4,0
FW_1132,2026-08-24 16:27:00,VPN_1733,10.20.6.216,OT_08,MODBUS,502,ALLOW,5.04,6,0
FW_0128,2026-08-24 16:57:00,VPN_0040,10.20.6.101,OT_04,HTTPS,443,ALLOW,3.56,9,0
FW_1850,2026-08-24 16:59:00,VPN_0040,10.20.6.101,OT_04,MODBUS,502,ALLOW,2.24,11,0
FW_1821,2026-08-24 17:02:00,VPN_0776,10.20.4.62,OT_03,MODBUS,502,ALLOW,1.63,8,0
FW_0203,2026-08-24 17:49:00,VPN_1995,10.20.8.194,OT_03,HTTPS,443,ALLOW,2.85,8,0
FW_0842,2026-08-24 17:56:00,VPN_1995,10.20.8.194,OT_03,HTTPS,443,ALLOW,20.5,7,0
FW_1665,2026-08-24 18:12:00,VPN_0038,10.20.11.49,OT_05,MODBUS,502,ALLOW,2.66,15,0
FW_1606,2026-08-24 18:37:00,VPN_1995,10.20.8.194,OT_03,MODBUS,502,ALLOW,8.16,10,0
FW_1497,2026-08-24 19:08:00,VPN_0759,10.20.8.66,OT_13,MODBUS,502,ALLOW,6.06,7,0
FW_1855,2026-08-24 20:06:00,VPN_1981,10.20.7.17,OT_02,MODBUS,502,ALLOW,4.88,5,0
FW_0824,2026-08-24 20:22:00,VPN_1981,10.20.7.17,OT_02,HTTPS,443,ALLOW,5.21,6,0
FW_0377,2026-08-24 20:22:00,VPN_1981,10.20.7.17,OT_02,HTTPS,443,ALLOW,1.95,8,0
FW_0745,2026-08-24 20:25:00,VPN_1886,10.20.5.118,OT_12,HTTPS,443,ALLOW,2.29,11,0
FW_1607,2026-08-24 20:30:00,VPN_1578,10.20.6.55,OT_12,HTTPS,443,ALLOW,5.7,7,0
FW_1891,2026-08-24 20:30:00,VPN_1578,10.20.6.55,OT_12,SSH,22,ALLOW,8.24,9,0
FW_1949,2026-08-24 20:30:00,VPN_1886,10.20.5.118,OT_12,HTTPS,443,ALLOW,3.63,10,0
FW_0166,2026-08-24 20:37:00,VPN_1578,10.20.6.55,OT_12,RDP,3389,ALLOW,4.9,4,0
FW_0670,2026-08-24 20:38:00,VPN_1572,198.51.100.169,OT_15,SMB,445,DENY,13.29,41,1
FW_1224,2026-08-24 20:54:00,VPN_0424,10.20.10.171,OT_11,MODBUS,502,ALLOW,2.12,4,0
FW_0006,2026-08-24 21:05:00,VPN_0424,10.20.10.171,OT_11,MODBUS,502,ALLOW,5.9,8,0
FW_0613,2026-08-24 21:25:00,VPN_0424,10.20.10.171,OT_11,MODBUS,502,ALLOW,2.74,9,0
FW_0108,2026-08-24 21:32:00,VPN_0424,10.20.10.171,OT_11,SSH,22,ALLOW,3.87,5,0
FW_0522,2026-08-24 21:42:00,VPN_1391,10.20.2.136,OT_08,SSH,22,ALLOW,8.29,7,0
FW_1116,2026-08-24 21:44:00,VPN_1572,198.51.100.169,OT_15,HTTPS,443,ALLOW,31.21,37,0
FW_1717,2026-08-24 22:37:00,VPN_0876,10.20.11.105,OT_05,HTTPS,443,ALLOW,2.31,3,0
FW_0559,2026-08-24 23:14:00,VPN_1143,198.51.100.137,OT_15,MODBUS,502,ALLOW,63.93,35,0
FW_0636,2026-08-24 23:39:00,VPN_1112,10.20.8.220,OT_01,HTTPS,443,ALLOW,7.08,10,0
FW_1524,2026-08-24 23:40:00,VPN_1112,10.20.8.220,OT_01,MODBUS,502,ALLOW,3.85,9,0
FW_1236,2026-08-24 23:58:00,VPN_0243,10.20.3.201,OT_13,MODBUS,502,ALLOW,2.31,7,0
FW_0291,2026-08-25 00:33:00,VPN_0131,10.20.10.156,OT_03,HTTPS,443,ALLOW,9.69,5,0
FW_1187,2026-08-25 02:40:00,VPN_0718,10.20.6.13,OT_15,MODBUS,502,ALLOW,2.29,3,0
FW_0554,2026-08-25 03:21:00,VPN_1832,10.20.9.16,OT_08,MODBUS,502,ALLOW,4.14,8,0
FW_0521,2026-08-25 03:43:00,VPN_0415,10.20.9.67,OT_02,SSH,22,ALLOW,5.63,9,0
FW_0051,2026-08-25 03:45:00,VPN_1006,10.20.2.141,OT_15,HTTPS,443,ALLOW,1.21,5,0
FW_1178,2026-08-25 03:51:00,VPN_1248,10.20.9.54,OT_06,TELNET,23,ALLOW,1.5,5,1
FW_0036,2026-08-25 03:54:00,VPN_1495,10.20.5.102,OT_08,MODBUS,502,ALLOW,0.98,10,0
FW_1865,2026-08-25 03:58:00,VPN_1495,10.20.5.102,OT_08,HTTPS,443,ALLOW,3.68,15,0
FW_1798,2026-08-25 04:10:00,VPN_0513,10.20.7.159,OT_10,MODBUS,502,ALLOW,7.01,2,0
FW_0033,2026-08-25 04:29:00,VPN_1495,10.20.5.102,OT_08,MODBUS,502,ALLOW,2.52,7,0
FW_1876,2026-08-25 04:41:00,VPN_0513,10.20.7.159,OT_10,MODBUS,502,ALLOW,1.48,6,0
FW_0886,2026-08-25 04:56:00,VPN_0904,10.20.2.152,OT_08,MODBUS,502,ALLOW,6.17,9,0
FW_1908,2026-08-25 05:12:00,VPN_0513,10.20.7.159,OT_10,HTTPS,443,ALLOW,7.66,8,0
FW_1851,2026-08-25 05:15:00,VPN_0904,10.20.2.152,OT_08,MODBUS,502,ALLOW,0.56,9,0
FW_1037,2026-08-25 05:21:00,VPN_0513,10.20.7.159,OT_10,SSH,22,ALLOW,1.68,7,0
FW_1344,2026-08-25 05:47:00,VPN_0900,10.20.10.185,OT_03,MODBUS,502,ALLOW,1.43,10,0
FW_1531,2026-08-25 05:50:00,VPN_0091,10.20.10.178,OT_01,HTTPS,443,ALLOW,7.78,9,0
FW_0598,2026-08-25 05:58:00,VPN_0904,10.20.2.152,OT_08,SSH,22,ALLOW,5.34,13,0
FW_0210,2026-08-25 06:00:00,VPN_1034,10.20.12.111,OT_06,HTTPS,443,ALLOW,11.58,7,0
FW_1355,2026-08-25 06:38:00,VPN_1422,10.20.4.58,OT_04,RDP,3389,ALLOW,7.36,8,0
FW_1518,2026-08-25 06:40:00,VPN_0091,10.20.10.178,OT_01,RDP,3389,ALLOW,3.99,6,0
FW_0924,2026-08-25 06:42:00,VPN_1329,10.20.5.131,OT_08,HTTPS,443,ALLOW,9.31,6,0
FW_1173,2026-08-25 06:43:00,VPN_1329,10.20.5.131,OT_08,MODBUS,502,ALLOW,9.03,9,0
FW_1566,2026-08-25 07:13:00,VPN_1422,10.20.4.58,OT_04,HTTPS,443,ALLOW,17.41,12,0
FW_0131,2026-08-25 07:23:00,VPN_0968,198.51.100.208,OT_11,SSH,22,ALLOW,15.78,54,0
FW_1313,2026-08-25 07:45:00,VPN_0803,198.51.100.108,OT_06,SMB,445,DENY,20.11,39,1
FW_0845,2026-08-25 08:10:00,VPN_1354,10.20.4.49,OT_14,MODBUS,502,ALLOW,2.55,10,0
FW_1053,2026-08-25 08:21:00,VPN_0886,10.20.5.144,OT_09,MODBUS,502,ALLOW,2.58,12,0
FW_1464,2026-08-25 08:36:00,VPN_0886,10.20.5.144,OT_09,RDP,3389,ALLOW,3.26,4,0
FW_0531,2026-08-25 10:34:00,VPN_0525,10.20.5.102,OT_05,HTTPS,443,ALLOW,8.95,9,0
FW_0730,2026-08-25 10:42:00,VPN_1299,10.20.8.66,OT_10,MODBUS,502,ALLOW,8.27,8,0
FW_0851,2026-08-25 11:27:00,VPN_0144,10.20.8.157,OT_05,MODBUS,502,ALLOW,0.88,10,0
FW_1489,2026-08-25 11:30:00,VPN_0989,198.51.100.65,OT_10,MODBUS,502,ALLOW,40.56,34,0
FW_0365,2026-08-25 12:51:00,VPN_0501,10.20.7.168,OT_07,SSH,22,ALLOW,3.83,6,0
FW_0165,2026-08-25 12:57:00,VPN_1940,10.20.9.185,OT_06,HTTPS,443,ALLOW,1.11,13,0
FW_1155,2026-08-25 13:00:00,VPN_1940,10.20.9.185,OT_06,HTTPS,443,ALLOW,3.05,7,0
FW_0819,2026-08-25 13:06:00,VPN_1505,10.20.5.48,OT_07,SSH,22,ALLOW,64.22,36,0
FW_0489,2026-08-25 13:56:00,VPN_1732,10.20.2.88,OT_12,MODBUS,502,ALLOW,6.09,12,0
FW_1468,2026-08-25 15:18:00,VPN_1520,10.20.4.61,OT_13,HTTPS,443,ALLOW,4.26,6,0
FW_1946,2026-08-25 15:24:00,VPN_0901,10.20.5.244,OT_09,HTTPS,443,ALLOW,1.83,4,0
FW_1802,2026-08-25 15:35:00,VPN_0901,10.20.5.244,OT_09,MODBUS,502,ALLOW,4.75,5,0
FW_0262,2026-08-25 15:36:00,VPN_1359,10.20.9.240,OT_03,RDP,3389,ALLOW,0.7,9,0
FW_1084,2026-08-25 16:09:00,VPN_1359,10.20.9.240,OT_03,MODBUS,502,ALLOW,2.19,7,0
FW_1262,2026-08-25 16:13:00,VPN_1685,198.51.100.147,OT_05,FTP,21,DENY,10.69,43,1
FW_0270,2026-08-25 18:30:00,VPN_0219,10.20.3.25,OT_14,SSH,22,ALLOW,3.42,7,0
FW_1113,2026-08-25 18:34:00,VPN_1714,10.20.12.211,OT_05,MODBUS,502,ALLOW,2.07,12,0
FW_1442,2026-08-25 18:39:00,VPN_0121,10.20.7.108,OT_13,SSH,22,ALLOW,1.24,9,0
FW_0629,2026-08-25 18:42:00,VPN_0121,10.20.7.108,OT_13,HTTPS,443,ALLOW,2.47,10,0
FW_0301,2026-08-25 21:07:00,VPN_0875,10.20.8.76,OT_05,MODBUS,502,ALLOW,1.93,6,0
FW_0574,2026-08-25 21:24:00,VPN_0598,198.51.100.225,OT_04,HTTPS,443,ALLOW,9.89,30,0
FW_1690,2026-08-25 21:35:00,VPN_0598,198.51.100.225,OT_04,HTTPS,443,ALLOW,20.12,38,0
FW_1156,2026-08-25 21:37:00,VPN_1635,10.20.3.156,OT_15,MODBUS,502,ALLOW,1.89,4,0
FW_1339,2026-08-25 22:12:00,VPN_0875,10.20.8.76,OT_05,RDP,3389,ALLOW,1.95,10,0
FW_1653,2026-08-25 22:20:00,VPN_1326,10.20.5.37,OT_15,MODBUS,502,ALLOW,4.78,4,0
FW_1007,2026-08-25 22:35:00,VPN_1635,10.20.3.156,OT_15,MODBUS,502,ALLOW,10.12,10,0
FW_0151,2026-08-25 22:56:00,VPN_0220,10.20.4.77,OT_14,HTTPS,443,ALLOW,2.26,5,0
FW_0599,2026-08-25 23:04:00,VPN_1982,10.20.5.137,OT_09,HTTPS,443,ALLOW,5.73,8,0
FW_1990,2026-08-25 23:10:00,VPN_1326,10.20.5.37,OT_15,MODBUS,502,ALLOW,2.52,4,0
FW_1673,2026-08-25 23:24:00,VPN_0788,10.20.3.212,OT_14,SSH,22,ALLOW,1.32,11,0
FW_1872,2026-08-26 00:09:00,VPN_1210,10.20.3.102,OT_07,SSH,22,ALLOW,13.05,12,0
FW_1303,2026-08-26 00:20:00,VPN_1365,10.20.10.108,OT_10,SSH,22,ALLOW,15.15,7,0
FW_0407,2026-08-26 00:23:00,VPN_0730,10.20.10.182,OT_04,MODBUS,502,ALLOW,2.5,6,0
FW_1401,2026-08-26 00:31:00,VPN_0985,10.20.6.106,OT_06,MODBUS,502,ALLOW,1.09,9,0
FW_0919,2026-08-26 00:46:00,VPN_0753,10.20.9.201,OT_08,MODBUS,502,ALLOW,4.78,8,0
FW_1534,2026-08-26 01:42:00,VPN_0544,10.20.11.168,OT_11,RDP,3389,ALLOW,2.6,6,0
FW_1963,2026-08-26 02:07:00,VPN_1300,10.20.1.113,OT_06,HTTPS,443,ALLOW,2.88,10,0
FW_1147,2026-08-26 02:27:00,VPN_0177,10.20.2.104,OT_07,MODBUS,502,ALLOW,2.52,12,0
FW_1511,2026-08-26 02:53:00,VPN_1340,10.20.5.199,OT_01,MODBUS,502,ALLOW,9.46,14,0
FW_0351,2026-08-26 03:00:00,VPN_1348,10.20.8.149,OT_09,MODBUS,502,ALLOW,8.83,13,0
FW_1420,2026-08-26 03:05:00,VPN_0822,10.20.9.237,OT_01,RDP,3389,ALLOW,3.71,8,0
FW_1328,2026-08-26 03:17:00,VPN_0479,10.20.5.164,OT_02,MODBUS,502,ALLOW,0.85,8,0
FW_1067,2026-08-26 03:19:00,VPN_0479,10.20.5.164,OT_02,SSH,22,ALLOW,2.88,8,0
FW_1074,2026-08-26 06:09:00,VPN_0818,10.20.7.155,OT_11,MODBUS,502,ALLOW,1.65,5,0
FW_1609,2026-08-26 07:03:00,VPN_1955,10.20.4.23,OT_05,MODBUS,502,ALLOW,5.41,5,0
FW_1633,2026-08-26 08:23:00,VPN_0265,10.20.9.18,OT_11,MODBUS,502,ALLOW,1.28,4,0
FW_0225,2026-08-26 08:32:00,VPN_0265,10.20.9.18,OT_11,HTTPS,443,ALLOW,3.8,6,0
FW_1360,2026-08-26 09:23:00,VPN_1794,10.20.10.121,OT_03,SSH,22,ALLOW,4.56,9,0
FW_0478,2026-08-26 09:25:00,VPN_0292,10.20.11.21,OT_13,HTTPS,443,ALLOW,7.69,4,0
FW_0219,2026-08-26 09:44:00,VPN_0292,10.20.11.21,OT_13,HTTPS,443,ALLOW,16.94,12,0
FW_0912,2026-08-26 09:51:00,VPN_0950,10.20.8.82,OT_13,HTTPS,443,ALLOW,5.47,7,0
FW_0330,2026-08-26 10:23:00,VPN_1794,10.20.10.121,OT_03,MODBUS,502,ALLOW,4.09,9,0
FW_1319,2026-08-26 11:00:00,VPN_0873,10.20.10.89,OT_01,MODBUS,502,ALLOW,3.22,8,0
FW_1596,2026-08-26 11:44:00,VPN_1676,10.20.3.174,OT_02,MODBUS,502,ALLOW,6.81,11,0
FW_0679,2026-08-26 11:55:00,VPN_0673,10.20.12.185,OT_03,MODBUS,502,ALLOW,1.31,14,0
FW_1300,2026-08-26 12:23:00,VPN_0673,10.20.12.185,OT_03,MODBUS,502,ALLOW,2.61,8,0
FW_0621,2026-08-26 12:56:00,VPN_1706,10.20.5.87,OT_15,MODBUS,502,ALLOW,6.96,7,0
FW_0632,2026-08-26 13:01:00,VPN_1930,10.20.10.94,OT_14,HTTPS,443,ALLOW,3.47,12,0
FW_0769,2026-08-26 13:23:00,VPN_0459,10.20.3.54,OT_10,MODBUS,502,ALLOW,9.87,4,0
FW_0852,2026-08-26 13:24:00,VPN_0858,10.20.7.214,OT_05,HTTPS,443,ALLOW,2.49,9,0
FW_0625,2026-08-26 13:28:00,VPN_1930,10.20.10.94,OT_14,MODBUS,502,ALLOW,2.7,5,0
FW_0472,2026-08-26 13:34:00,VPN_1930,10.20.10.94,OT_14,MODBUS,502,ALLOW,4.16,8,0
FW_1924,2026-08-26 13:36:00,VPN_1734,10.20.6.148,OT_13,HTTPS,443,ALLOW,7.83,8,0
FW_0570,2026-08-26 13:39:00,VPN_1930,10.20.10.94,OT_14,MODBUS,502,ALLOW,4.65,12,0
FW_0469,2026-08-26 13:46:00,VPN_1734,10.20.6.148,OT_13,MODBUS,502,ALLOW,0.64,6,0
FW_0090,2026-08-26 16:38:00,VPN_0368,10.20.5.63,OT_08,MODBUS,502,ALLOW,115.72,38,0
FW_1812,2026-08-26 16:55:00,VPN_0368,10.20.5.63,OT_08,MODBUS,502,ALLOW,26.22,41,0
FW_1680,2026-08-26 17:32:00,VPN_1579,10.20.2.10,OT_12,HTTPS,443,ALLOW,4.01,6,0
FW_0278,2026-08-26 18:02:00,VPN_0160,10.20.2.102,OT_05,MODBUS,502,ALLOW,1.83,6,0
FW_0398,2026-08-26 18:04:00,VPN_1905,10.20.3.158,OT_05,MODBUS,502,ALLOW,3.31,8,0
FW_0473,2026-08-26 18:44:00,VPN_1905,10.20.3.158,OT_05,SSH,22,ALLOW,2.81,8,0
